BankAccountService,setBalance,2023-03-27T19:14:51.142
BankAccountRepository,getConnection,2023-03-27T19:14:51.143
BankAccountRepository,setBalance,2023-03-27T19:14:51.169
BankService,setCurrency,2023-03-27T19:14:51.171
BankAccountService,setCurrency,2023-03-27T19:14:51.171
BankAccountRepository,getConnection,2023-03-27T19:14:51.172
BankAccountRepository,setBalance,2023-03-27T19:14:51.197
Bank,checkProviders,2023-03-27T19:14:51.199
BankService,deleteAllData,2023-03-27T19:15:13.289
BankService,delete,2023-03-27T19:15:13.297
BankRepository,getConnection,2023-03-27T19:15:13.297
BankRepository,delete,2023-03-27T19:15:14.097
ProviderService,delete,2023-03-27T19:15:14.121
ProviderRepository,getConnection,2023-03-27T19:15:14.121
ProviderRepository,delete,2023-03-27T19:15:14.153
Bank,normalizeBankIndex,2023-03-27T19:15:14.163
Bank,normalizeLoanIndex,2023-03-27T19:15:14.164
Bank,checkProviders,2023-03-27T19:15:14.166
Bank,currencyExchange,2023-03-27T19:15:14.168
BankAccount,currencyExchange,2023-03-27T19:15:14.168
CurrencyExchange,exchangeBankAccount,2023-03-27T19:15:14.169
CurrencyExchange,searchByCurrency,2023-03-27T19:15:14.170
BankService,setBalance,2023-03-27T19:15:14.171
BankAccountService,setBalance,2023-03-27T19:15:14.172
BankAccountRepository,getConnection,2023-03-27T19:15:14.172
BankAccountRepository,setBalance,2023-03-27T19:15:14.204
BankService,setCurrency,2023-03-27T19:15:14.208
BankAccountService,setCurrency,2023-03-27T19:15:14.208
BankAccountRepository,getConnection,2023-03-27T19:15:14.209
BankAccountRepository,setBalance,2023-03-27T19:15:14.236
Bank,checkProviders,2023-03-27T19:15:14.238
BankService,deleteAllData,2023-03-27T19:16:40.556
BankService,delete,2023-03-27T19:16:40.563
BankRepository,getConnection,2023-03-27T19:16:40.563
BankRepository,delete,2023-03-27T19:16:41.349
ProviderService,delete,2023-03-27T19:16:41.372
ProviderRepository,getConnection,2023-03-27T19:16:41.372
ProviderRepository,delete,2023-03-27T19:16:41.394
Bank,normalizeBankIndex,2023-03-27T19:16:41.401
Bank,normalizeLoanIndex,2023-03-27T19:16:41.401
Bank,checkProviders,2023-03-27T19:16:41.403
Bank,currencyExchange,2023-03-27T19:16:41.404
BankAccount,currencyExchange,2023-03-27T19:16:41.404
CurrencyExchange,exchangeBankAccount,2023-03-27T19:16:41.405
CurrencyExchange,searchByCurrency,2023-03-27T19:16:41.406
BankService,setBalance,2023-03-27T19:16:41.407
BankAccountService,setBalance,2023-03-27T19:16:41.407
BankAccountRepository,getConnection,2023-03-27T19:16:41.407
BankAccountRepository,setBalance,2023-03-27T19:16:41.429
BankService,setCurrency,2023-03-27T19:16:41.431
